,business_id,name,stars,state,review_count
11466,SK77jbqCpIv_lwwRkhq9_w,Genghis Grill,3.0,NV,169
11467,8UgadStqK8dTj6wRLg3CsA,Asti,4.0,EDH,5
11468,UTXq5fYPfWHowOaxcBYWCw,The Castle Cafe,3.5,EDH,4
11469,nREHMbIzWdfWtOh4l1bT3g,Golden Corral,3.0,NV,461
11470,mDdqifuTrfXAOfxiLMGu5Q,Gordon Ramsay Steak,4.0,NV,1230
11471,saON8-nDZi5W64u1xGtmPA,Khyber Halal,4.0,AZ,79
11472,hDHYbekIzW-M5tljy1IP1Q,Sushi Station,4.0,AZ,150
11473,cIAd1K3INw6se9MX7Usi7A,Corleone's,3.0,AZ,32
11474,CFdPTWukph1ownRkLiglJg,Jesters Mexican Grill,4.0,AZ,23
11475,hMor1nxrfYKDW-AtQYytgw,Putters,3.5,NV,4
11476,Fy94rZs9B_XS6YRCRjYIjA,Fat Willy's,3.5,AZ,38
11477,gWj7jkcHffr6PapiKgLXrw,Pedrito's Taqueria 2,3.5,AZ,3
11478,A7Ql7MGd3PeUvQx-knr9HQ,Hibachi Grill Super Buffet,3.0,AZ,58
11479,G9U5oXrmpRSiD7kZXCB5Eg,Granny's Kitchen ...... Soul Food,3.5,NV,8
11480,MLAnvEcvDfOWELHUN_0xEw,Nimbus American Bistro N' Brewery,3.5,AZ,86
11481,Fm1Db2rmirrHXoHJgfErXQ,The Rosehip,3.0,EDH,15
11482,5MZrOEUD-L2B_v8X-ZxrHA,Smokin Tony's,4.0,ON,6
11483,uU7lkNVC-XddrIPol6wbSA,Flavor Flav's House of Flavor,2.5,NV,57
11484,sjRw6FdK2-jlOOfQgzqkOQ,El Pollo Loco,3.0,AZ,7
11485,4XkvAewGghqS-dxTTv-dFg,Carl's Jr,3.0,AZ,6
11486,dM0HMUpW89okNt3MgGJ-lw,Fuel Café,2.5,NV,19
11487,wF4FeAIFZUyyhNiaKKNXEQ,Szechuan Cuisine,4.0,AZ,16
11488,YJwtYZ17Dm11H0y9VoudHA,Lobster Chowder Company,2.5,NV,23
11489,ACuPUjWLfhaJ9KDNVQun5A,Wahoo's Fish Tacos,3.5,NV,136
11490,mwkdmPr053cHNBBwBHVWCA,Lisboa Bakery & Grill,4.0,ON,8
11491,PpCWs2toMmrWDWuXR5nu-g,Mega Tom's Burgers,4.0,NV,42
11492,6wdnVxUD8VTtwhe2sjcZ8w,Circus,3.5,EDH,6
11493,fGZEYvCzqAiQEUYUMiq97g,Fresca's Mexican Grill,2.0,AZ,6
11494,Dudo6kUexr-ZJK06R3i6Rw,Chi Town Dogs,3.5,NV,15
11495,XjGFroEU-9Rct-3l7ynnHQ,Blue Burger Grill,3.5,AZ,5
11496,2pODeDkLYUSv0BBVkNoB9Q,Fib's Fine Italian Beef & Sausage,4.0,WI,9
11497,Lg9soH3k5jAREqksu5gLtA,Cafe Musa,4.0,EDH,7
11498,l6EcX0blOzMqHWSdTHXLLg,Carmine's Pizza,4.0,AZ,20
11499,dRejAgrPIwD6AcykS5Re9g,Cherry Berries,4.0,NV,12
11500,nX38puAVP3qV7AjYANkObA,I-Naba,4.0,NV,125
11501,AYS-3osDnQd1M304TlGOaQ,Urban Grill,2.5,NV,48
11502,Od-OUWnB7NQdFPSkAAdQJQ,Subway,4.5,NV,3
11503,P0Bf-1S_A_g7IbdGuAnG1Q,City Express - Sinclair,5.0,NV,4
11504,2uzS4XkBJdHhEkc6n2B8xg,Cabo Wabo Cantina,3.0,NV,3
11505,v11wtoKy5sKLAdi8355MKA,Five Guys Burgers and Fries,3.5,AZ,26
11506,HDTnHO_C9e-QHuEYt73kHA,Enjoy Sushi,3.5,AZ,13
11507,1ZyWPSnj0wZmZ8SogGrWMA,Mo's Race Day Cafe,4.0,NV,18
11508,nEnssmij28obbbOiU5kURA,Las Pupusas Restaurant,4.0,NV,34
11509,2sWval6Zz4qugjLUQc5I5Q,Asian Garden,3.5,NV,12
11510,DvramQmJGDa9M1NgYrQiLg,Sunshine's Motor City Cafe,4.5,AZ,6
11511,pw7Ri54ONnKzSr3p3h1lMA,Simpo Sandwich,4.0,NV,30
11512,h-XjRidGcOuQ5erP4V166g,Chicken Now Venetian,3.0,NV,14
11513,4ic-c1LquBiT0IuvKXuEyw,Texas BBQ House,4.0,AZ,22
11514,aVYFrGg51X0CD813ZkAb8Q,Dora's Kitchen,3.5,AZ,3
11515,dGMk9Rg32zHoYBKI7zPsrQ,Kabuki Japanese Restaurant,3.5,NV,107
11516,2XmS09dl3GT_WknqS9hTVA,Booming Spot Mini Pot,4.0,NV,100
11517,FPYrUmhC-KDPQNPFr4yLpA,Sonic Drive-In,3.0,AZ,6
11518,8Fx-K9dIZz_buBZcEvkeRw,Social Tap,3.0,AZ,28
11519,V23hvRIXCoCq3CNhgTweTQ,Chipotle,4.0,AZ,6
11520,ISt8fQEm3Imeu7IIhB7s1Q,The Haven,4.0,EDH,7
11521,92Z2b94IO-ovEUmrkzarMQ,Mashisoyo,4.0,NV,85
11522,kuGQG_8i9P-4p9_Mym-G8Q,Cheers Tavern,3.5,AZ,11
11523,8iD3ajO_AA8F4i56iCfXBQ,Burger Dogs,2.5,NV,21
11524,owUZBugX032gYls-gkSwmA,Raw Food Express,4.5,NV,52
11525,IWwt0vm8lYbVoyGSPd2Z9A,Rudy's Country Store And Bar-B-Q,4.0,AZ,321
11526,WBN51DEDxgWN2YYA7G1Ang,CJ's Italian Ice & Custard,4.0,NV,115
11527,YJJx6rYfHQtmBd3qq-Lcbw,Whataburger,3.0,AZ,10
11528,XvQDPOu2oTdNPx8kiiTYow,Pei Wei Asian Diner,2.0,AZ,6
11529,qAORECtABjr_FsvSzy1apw,Smashburger,3.5,AZ,49
11530,-7smFzvh2E2fOOYs-0Dl8w,Chipotle Mexican Grill,4.0,AZ,23
11531,Sq8wUe-kWZLkoM9vphwXpA,La Casa Grill,4.0,AZ,6
11532,RO-9-UB9FlWg2kt8w1qf5g,Pc Kitchen,4.0,WI,9
11533,hxU6xPTrOz2qKAsRz58hEA,Rat Pack Bar And Grill,4.0,NV,3
11534,v_66_DMmwg7d9FogupzfKQ,KFC,4.5,NV,4
11535,tHfJ2aHCIT52dwarPON7LA,Kaba Curry,4.0,NV,65
11536,IP_1LeKBGA5HYzNQrGqJGQ,Mojo Bowl,4.5,AZ,20
11537,qs_PhcOPlC6aGKx-WJEhwA,Bistro Pizza,4.5,NV,154
11538,jlJpszuv8OBrizwmbsEqvQ,"Aztec Inn, Casino & Buffet",3.5,NV,5
11539,mrhn65jQwWou1nYzgI5BdQ,Filiberto's Mexican Food,4.5,AZ,6
11540,Lq0kV5Tp6QcAMP-OOnHCtA,Ariana's Kabob & Gyros,3.5,AZ,13
11541,xrs15F6cWdIXdLHyCUDjBg,Prime Provisions,4.5,AZ,17
11542,M_GnuvRXvWBl3YNxH-GYFg,Qdoba Mexican Grill,3.0,AZ,17
11543,ICOh6n9OTeNei_rMDgTCpQ,Jimmy John's,3.5,AZ,24
11544,21Xsaw6fAdCpjz4MpdQUlQ,Filberto's,4.5,AZ,3
11545,y57fGaa2bsZo9Tb3-oFTpQ,Empire Bistro,3.5,AZ,32
11546,LZ4h8s3_K2gjbKxi38SarQ,Port of Subs,3.0,AZ,10
11547,gFJtzwGmDTABRwL2F8GsSw,Del Frisco's Grille,3.5,AZ,137
11548,5ghSXBBlTGNxXLneBSNtKQ,Roberto's Taco Shop,4.5,NV,3
11549,2OHzwWxfl3DsHdAcRZOykA,Mr Burrito,2.5,AZ,3
11550,rVrpTOznd_NjplDvSK8OfQ,RePete's,4.0,NV,89
11551,AqhtD_hMJEiOu19xE6s-Jw,Tutti Santi Ristorante Italiano,4.0,AZ,6
11552,CqbdMzc-FmF-ISeMJOZzyg,Lil Brown Sugar's Cupcakes Cafe,4.0,NV,45
11553,EFCvuMgTXsLnd7eGkKsivA,Pizza Fusion,4.0,NV,50
11554,SmX_sTfTI4Hhyj8Rbf9teg,Los Burritos,4.5,AZ,22
11555,QdYrBxT8OV8qd7aENoBlsg,Isa's Pizza,4.5,AZ,45
11556,pGUS_Bj4FH-RfLozQslfjA,Cilantro's,4.0,AZ,29
11557,lwUIU72aZ96co_EM9S-RVw,Buffalo's Pizza,1.5,NV,7
11558,cpfqZ_968LCuIyHJ3X46NQ,China City Super Buffet,3.0,AZ,10
11559,RUg5N3QFiJagKlC4qk0Orw,Sno Shack Hawaiian Shave Ice,5.0,NV,16
11560,Vn438iBACx-giGy4E4SuFQ,Goto Pares Atbp,4.0,NV,4
11561,h9lt3CQuMzz-klZdIXIIHA,DT's Filipino Food & Karaoke,2.5,NV,100
11562,VSPuvNSDUvlTl670lVAkkw,Il Bosco Pizza,4.5,AZ,147
11563,t6SuvEq9PPVGzNv5bJzDtw,Bachi Burger,4.0,NV,588
11564,uheQD94aoB14tWNir1QRVg,A&W All American Food,2.0,NV,9
11565,I9klG3s-47t3zVLGoMkYOA,Filiberto's,3.5,AZ,6
11566,sv7c0OsCUXT9-QNlCghT6A,Taiwan Kitchen,3.5,NV,18
11567,abxlR9wwMYIRgGOr7rPQ6Q,Cool Jade Chinese Restaurant,4.5,EDH,6
11568,dKsJfvaTEGhXpJo3KRtx9w,Shabu Grill,3.5,NV,108
11569,ZOzY--xBNSs-QSukzLn5kA,QuikTrip,4.5,AZ,8
11570,EXtCgZoxHNjXrqPCFOgQmQ,D'lish,4.0,AZ,87
11571,Suqv_hGxs44tH8aTAwDBDA,McDonald's,1.5,AZ,11
11572,TbVPye1S8UZzLPy0E2qN_g,Bisteces,4.0,AZ,10
11573,dYZ9YiA1JYlFoul-yorXSQ,Which Wich,4.0,AZ,57
11574,C8nx9teRYXgnucLKMk29Kg,Paisan's Pizza & Italian Kitchen,3.5,AZ,20
11575,IblEAPlN6dfkJb1pvgRrJg,Dita's,4.0,NV,29
11576,CaYHpGAoLFIr2_UapoGZBA,M Sushi Bar,3.5,AZ,54
11577,DojLUQOpfZWs9HynUuZJ4g,Sage Bar and Vietnamese Cuisine,2.5,AZ,34
11578,lHieY-4PJnQ_uBK2QEElyg,Wild Burger,3.5,NV,9
11579,aZcFXgb64zg6Z6iLGMC3OQ,Wildburger @ Wildfire Lanes,3.5,NV,35
11580,7DDRk6CozeS__8aLCJ80-A,Big B's Hangover,2.0,AZ,14
11581,yaKR6C1ER0ox79j8r5ZaOQ,Lupita's Mexican Restaurant,3.5,AZ,11
11582,jKLR4wAywvVcGtQnCLzoRw,The Maine Lobster Lady,4.0,AZ,30
11583,aC9NkbGoMOHiN4ABxEhPBg,Carl's Jr,4.0,AZ,9
11584,cdgE3vbs7paKuMHCrkkUsw,Culver's,4.0,AZ,37
11585,xOlzK02DWzETeZ8HbiEB0A,Praying Monk,3.5,AZ,97
11586,EB73wgk2r2A8mBtO-4Shsw,Aces,2.5,NV,3
11587,6Qwvrxk-gcDMotRCua21QA,Taylor Place Cafeteria,4.0,AZ,3
11588,C7o7x_Gz-iNGNGNPZx28bw,Center Cut Steakhouse,3.5,NV,61
11589,f4wa6WRwvv5ButLnmGtONA,Sports Deli,3.5,NV,5
11590,rBfHzhlqYSOXQaSSXFhHcw,El Santo Cantina + Patio Bar + Restaurant,4.0,AZ,52
11591,mfyN5vtvzga1LCU_8zQVhg,Punta Cana,4.0,WI,4
11592,VdY6qe9afspFwsbzX1HsOQ,Señor Frog's,2.0,NV,240
11593,CmdE8ilxBCqzrtg8DpyO4g,Little Jamaica,1.5,AZ,4
11594,yv9gVqydta-y8NHQQ3XPRw,La Fonda Mexican Restaurant & Cantina,3.0,AZ,50
11595,QVdRllW1scIp5whSI9hc9g,Seafood Station,4.0,NV,24
11596,EFSU5EPU8VsZmrjbTxjc4A,Astor House,4.0,AZ,86
11597,kqdH0qFX3WGsCa-8UxHkcg,Don Tortaco Mexican Grill,3.5,NV,21
11598,dlnK82Q62llGEgzbP-jhjA,IHOP,3.5,NV,8
11599,EF5vR_UUavzPjtgMYFCg5Q,Carlos' n Charlie's,1.5,NV,128
11600,slA5uWvSAe4o362wgJrE6g,Firefly Tapas Kitchen and Bar,4.0,NV,163
11601,yiA41pT7DYa4-aX9i0E_Xg,Vasilis' Take Five: Vittles & Vices,3.0,WI,22
11602,24g1ECQgdTw3BHokYCFWZA,Casa Grande Steakhouse,2.5,AZ,4
11603,_jcTmBq7W7p4HOl9nJ4SlA,Wild Grill,4.0,NV,10
11604,teuMyRZIPurYkSLMCEzLyw,Graze Desert Grille,3.5,AZ,11
11605,taoabZMEW_q1ZUmt1iPq3w,Roberto's Taco Shop,3.0,NV,20
11606,FX7YsjrfxXkat82yoj9Aeg,Osaka Japanese Steakhouse,4.0,AZ,99
11607,FRiT2RI6Y1nds1jjZqvnXQ,Sauce - Pizza & Wine,4.0,AZ,63
11608,hQqpcdl0ja6yCWzmhkTUuQ,Cuco's Mexican Restaurant,4.0,WI,15
11609,zuso11YrG2rewOtSFr4aCw,Blu Burger Grille,3.0,AZ,9
11610,EyvM1Oup2yYdxisVA0CvKA,Papa Murphy's,5.0,AZ,3
11611,vaZAigFMiO80uFOdJ-q2iA,Soul Food Cafe Express,5.0,NV,3
11612,Xk3inJcuBGLhavUcdlINZA,Crudo,4.5,AZ,180
11613,ieODJuvwd-Tccs-cCtCENA,Lucky Fish Sushi & Grill,3.5,NV,32
11614,89m_LwGShCbCMBK8ztN7oA,Blueberry Hill Coffee Shop,4.5,EDH,3
11615,8gwpcfNmyWauK4rU8YG7rg,Dilly's Deli,4.0,AZ,5
11616,cM7eoSC_HhfS2D5VkFVY-Q,Mad Hatter Brew Pub,2.5,AZ,21
11617,AYbUb5UcAngroJ6uJG7tLQ,Kabuto,4.5,NV,232
11618,rJ0SVJVzrXWU05ER3B_mCA,Ascar Cafe,4.0,NV,12
11619,jPoxyjiGRAauQBBC8Cv0nw,Kavanaugh's Esqire Club,4.0,WI,4
11620,FUco3_g-dFpXOCPta0Xmeg,Country Boys Restaurants,3.5,AZ,15
11621,aBjgE5pLhtz4RGGR-IWpGA,Betito's Mexican Restaurant,4.0,AZ,12
11622,-27u-98Ugczq_xsNPdcvEg,IHOP,3.0,NV,9
11623,BQjGE1Z3nk253XzIZqt8Gg,Jean Philippe Patisserie,4.0,NV,680
11624,X8P2i2tyhLSzljdliBFBrg,Roma Garden,3.5,NV,11
11625,XoitWJUjHcdBl9GqHTsdjw,Ranch House Kitchen,2.0,NV,66
11626,nI5wqhD4RmZSsfXCnsCPBg,Inka Grill,3.5,NV,21
11627,0NHoELbgXkqIoG8lWo0AtQ,Dal Toro Ristorante,2.5,NV,168
11628,T82cKFVduIINWbHrz2_YRg,Golden Donuts & Smoothies,4.0,AZ,61
11629,qOqdQ_PuG8z9uTTImQC8Gg,Roberto's Taco Shop,4.0,NV,15
11630,7rZ4P3CoPiH-r5R7DuaKGw,Habanero's,4.0,AZ,57
11631,W6624iddi14DsGokORyzcA,Tandoori Times 3 Indian Bistro,4.0,AZ,47
11632,DyJY6-P5PMGl3X7rpnKfog,Nando's Hideaway,4.0,AZ,8
11633,_GWZRML1R9iHNSSo4i2MPA,Loreto's,4.0,AZ,6
11634,L5BlhsOQB2MTMqLZPRcg4g,Baan Mae Toy,4.0,NV,17
11635,Ou5Moz82ivJ6-UUsNuy1Wg,Great American Grill,2.5,AZ,3
11636,wRRTh1a4nlrw1pB7UFhIlg,French Press Coffee Company,4.0,MLN,3
11637,ymSMV5wMjFwcusoGRaqDWA,Dickey's Barbecue Pit,4.0,AZ,56
11638,jWkrsOMpBEqGK0gd6dxBKg,Anayas Fresh Mexican Restaurant,4.0,AZ,47
11639,PWG28q4JFOc8FiRBjnfCkA,Brat Haus,4.0,AZ,320
11640,ZHuXFhYBI3YTwLgqVkZRfA,Papa Murphy's Take N Bake Pizza,4.0,AZ,6
11641,NomKkbod3jnl7_aiPgeL-w,Joes Crab Shack,3.5,NV,43
11642,A5jJS6lNQbJXjPzBkTnjNQ,Lavelles Deli,4.0,AZ,6
11643,iJoOddOUDpJISnQxzcDw9Q,JD's,3.0,WI,4
11644,B_aOu7idHDU7_5t5RNuydA,Pop Up Pizza,4.0,NV,173
11645,gSqErDgz-MRp9C0Sp4mwJg,Angel's Family Restaurant,3.5,ON,3
11646,nckQIGiiUxztAQ2Boo6Tlw,Ocotillo Sun,1.5,AZ,5
11647,XGUrSgfo-ZN9Ib1pIPU-SQ,Uptown Alley,3.5,AZ,70
11648,vb8wZULbsaMxLnf-7Rdbog,Positano,5.0,EDH,10
11649,nyJylozeo98nTqaQvL7OkA,Burger King,4.0,NV,4
11650,si8CU5aavaqWeQ-HPCyB5A,Mango King,5.0,ON,4
11651,FouuQ7viTb4Ief1ZxUtb3w,Papa Murphy's Pizza,4.5,NV,24
11652,Gly54cM3avJg9n2F0l8V-g,Panda Express,3.0,AZ,9
11653,d87fxJ47AzTlREZCnUmaFA,Rayner's Chocolate & Coffee Shop,4.5,AZ,65
11654,4hNjK7TpXjb86rfLDvL1lA,My Fit Foods,4.0,AZ,16
11655,N-DFmcKLm5BxleZJGoJ-dg,Nogales Hot Dogs,5.0,AZ,7
11656,2-XO3LwWdpm-_xOUHSAqGQ,Foods 2 Go,2.0,NV,4
11657,izOXb8-BZVULS2G_rSNaTA,The 052,3.5,NV,6
11658,je1q1LWWHP8xMKKBb0egfw,Mama's House,1.5,AZ,8
11659,eyT6w_RVpjRnbz4hToBqtA,Bawarchi Indian Cuisine,3.5,AZ,51
11660,mFcB-ohmJIi1xuZadKbuww,Zaytoon Kabob Bistro,3.5,AZ,4
11661,wtGArpfNEvvYDSn6UVKibQ,Babbo Italian Eatery,3.5,AZ,53
11662,gq7u9uyOkpLCeh_lxR-WFw,VooDoo Steak,3.5,NV,84
11663,v3AbHiJ71gYEJ_PcX7KmCw,Beach Hut Deli,4.0,NV,108
11664,LVngid2NNh2s5cAjuOw6tw,Porkopolis,4.0,AZ,136
11665,NTMpDwobR8BdSJroMngqng,Fuego Cantina,3.0,AZ,38
11666,nGRwQoNA5CT520hZmDuCDQ,Green Valley Ranch Grand Cafe,2.5,NV,38
11667,ImghNwml8N-ncAqhXe00hg,New Asian Star,4.0,AZ,51
11668,chQMtE0iF9CHr8T-ahkrKQ,Aside of Heart,4.0,AZ,41
11669,Esn7lfc9w6KVoX61FsXM3A,New Mexican Grill,4.5,AZ,59
11670,undnC8Xho3tf54mN3H808A,DaKao Quan,3.5,NV,6
11671,MOyrZOCX_luWIzGzZiBPQQ,Vino's Pizzeria,2.5,NV,3
11672,DIGxR_SXgdnI1jCsVB84AQ,Arts All American Cafe,4.0,AZ,5
11673,ZjBvtxDvPPvJhbebFtie8g,Noodle ChaCha,3.0,NV,62
11674,NbyrgNMWwNJcZmxr3Gj61Q,The Crazy Canuck,4.5,ON,11
11675,I4uDkxbTLt5l1JFkcG1e7g,Ta'Carbon,4.5,AZ,21
11676,5-pCgZuFz1ru54RHAfSvsw,Wildburger,4.0,NV,13
11677,v7OwbHgNgy_VQ9eP5FjvUA,Rehab Burger Therapy,4.5,AZ,481
11678,Tu7-YRjQRl9xOU5IFw8rXA,Origano,4.0,MLN,5
11679,kr3EFhoSwbJPrL_e_RD39g,Blue Hound Kitchen & Cocktails,3.5,AZ,206
11680,H5WQysdde3MCpVJoGzc_cQ,Pollo Sabroso,4.5,AZ,3
11681,KkILzOZ_Q8VOnqZCjweXNA,Bollywood The Coffee Box,5.0,EDH,8
11682,S8pptjMpmKGKrJ8yAmq-Zg,Kelly's At Southbridge,3.5,AZ,112
11683,aXRtJioBYidoHdS2GTTKhA,Fuego CityScape,4.0,AZ,87
11684,uqxw_geNvNbPs_YY4TAhCA,Rockin' Taco Mexican Grill,3.5,NV,39
11685,ejx--u68ruri_XQPylzNpw,Lavelles Deli & Ice Cream Shoppe,4.5,AZ,13
11686,zkoqmd1Upan17jpSl3e4ZQ,Waldo's Tacos,5.0,AZ,4
11687,oe45XbxddG4EKhpWAHIk2w,Taka Grill and Cafe,3.5,AZ,10
11688,Vsl8O4dkfSoGP1oO9yf5dw,Tacos Mexico,3.0,NV,8
11689,EfbKXRj9PA1FCfU575bFnQ,Tasty Station,3.5,NV,8
11690,zj_cfXL3H2OmZHVYYrNI2Q,Banana Leaf Café,2.5,NV,37
11691,tcyqdVtSmurBTH7eJ1TjCA,Chilis Bar and Grill,3.5,NV,6
11692,lRpke2ux5ywaiQ8phFA4Lg,Szechwan Palace,4.0,AZ,41
11693,poE8oRJe7SPKw_gWHIQ-kw,Sonic Drive-In,1.5,AZ,5
11694,Yl4wqDhNB-5TNURwQXoCFQ,Salsa Y Mas,2.5,AZ,4
11695,A6Jk6xKV3fk-eYSvrZUzww,The Berliner,3.5,NV,10
11696,b5J9TrtosHDCkepP0-8jOQ,Waterloo Star,4.0,ON,9
11697,CmrNdGoZooE24sxhwk0exw,Time-Out Sports Bar & Grill,4.0,NV,18
11698,TlQctwynSGjA2SfKHeY-2A,Chipotle,4.5,AZ,4
11699,6WC2MEdR1SQeESCDyVh2UA,Pomegranate Restaurant,3.5,EDH,11
11700,CsJReJjzMNtw7ZTPCuVZYQ,Mediterranean Buffet,2.0,AZ,26
11701,eG3Kxpv-JOLib9o5W9Aiyw,A Pig In a Fur Coat,4.5,WI,125
11702,7vz3HGtHzvz1JjiphH9uOQ,The Corn Flower,4.0,AZ,64
11703,66_04nEOBGN6FSpiNt5aSA,Hemma,3.5,EDH,41
11704,XRdwAqzuG_SwVFFlOzLmEQ,Red Embers Bar & Grill,3.0,AZ,14
11705,QY8CBhPwv6dE4onjhj6MDg,Veggie House,4.5,NV,259
11706,peJvdbfSdQG77qcldTsPpA,Krispy Krunchy Chicken,3.5,AZ,3
11707,2Y6zErXWajSN7vaJaPHcEw,Mr Jim's Pizza,3.0,NV,41
11708,t0bHagCz2UQB_qfxeAscFw,Mojo Morning Joint,4.0,AZ,14
11709,wpEwTBZC670Un2dc0IWUKw,Chipotle Mexican Grill,4.0,AZ,12
11710,zPHXmaVhEr4FzfB8r-EcjQ,Detours Tavern,3.5,AZ,28
11711,VkdrMK6pnVn1unYg94Tsdw,Stack Dim Sum Bar,4.5,EDH,17
11712,xmViOpr_XuqP36kFHyT3UQ,Chipotle Mexican Grill,3.5,NV,15
11713,AXok1a8w0gNhdrWZ7L633g,Mellow Mushroom,3.5,AZ,124
11714,qdCbbg7FyD6mzf0L_g64uA,Church's Chicken,2.0,NV,38
11715,HTPTPTqj5kL7_s7yzAbOag,Cousins Subs,4.0,AZ,9
11716,B16MXjNVt1gqBy-trsId0w,Nanyang Malaysian Restaurant,3.5,EDH,6
11717,2N_CsFJdBNqSQY5uSsHbvA,Steak,3.5,EDH,15
11718,4XDbyBF6hoRFC9hj1RXa7g,Qdoba Mexican Grill,3.0,AZ,17
11719,l7Tp6ViqSvJZg9fanT7ptg,Coast 2 Coast Food Truck,3.5,NV,22
11720,PQt8GULqftvPaAhu0ribTw,Great Eagle Bar & Grill,4.0,AZ,8
11721,CMaJOgyFrX6gVsJGm1bttw,Cafe Zupas,3.5,AZ,61
11722,giyl3pyGo6sbvsnn94f4Hg,Indian Paradise 2,3.5,AZ,23
11723,jfzBB5Z7VTsABFT4saJ8tw,Pasta -N- More,4.5,AZ,11
11724,cgjJT1XEeOOIPUbtkCmcGA,The Fountain,3.5,EDH,26
11725,SAIgLz6EI7vJ9AkxjvpIeg,Tacos La Lomita,3.5,AZ,3
11726,c5vw2szmGbzP76qiw5WsxA,Harvey American Public House,3.5,AZ,125
11727,YIk6GrvfDpl1LDBMeiTL-w,Sidewinder Subs,3.5,AZ,6
11728,6UGAtEw8TH6J6YeRRZpwKg,Bagatelle Las Vegas,3.0,NV,49
11729,YeikVsEAY-YRfWTpUCzqrw,Bluerapa Thai,4.0,EDH,5
11730,DWxZhDdqGjJbLVJBMGsWZQ,Express Donuts,4.5,AZ,66
11731,2RPFwqKLkDRa1_2M2bJ6Eg,Mad G's Grill & Tavern,3.5,AZ,16
11732,2RJMudQIFknBCxwwwMec4Q,Carls Jr,3.0,NV,4
11733,wWvInCI38F80lqLvnW26hg,Señor Taco,4.0,AZ,39
11734,fuahC1Ufly60wqtaLSoDoQ,CCV Cafe & Coffee Bar,4.5,AZ,5
11735,yZSxQT84u6CL_lmfHKMMNQ,Chipotle,3.5,AZ,20
11736,VuiAFnRk_KyUflHlQhFqRA,A La Mode,4.0,NV,10
11737,FEAThH5bopnifwEhMMCCFg,Suwanasak,3.5,WI,45
11738,-4mNZfAXMd2mxEsD2YRcaQ,McDonald's,3.0,NV,11
11739,g1nyGrCI6ibXlIRLMWtvhA,Munich Gyros,4.5,AZ,32
11740,SIY2d48njDU3ljfmOyadZg,Zabas Mexican Grill,3.5,NV,11
11741,LzzlwFvAxv70zTWBCNs0aQ,Galaxy Cafe,4.0,NV,48
11742,HI4otGdtdLr-Q294XQFTQQ,Five Guys Burgers and Fries,4.0,NV,71
11743,n4gpqlNezLD6zJ9HrD9XjA,Pasquales Ristorante,4.5,NV,8
11744,0sNQHGJCb6ckMW3P_J3oXA,Five Guys Burgers and Fries,4.5,AZ,6
11745,81yKeu6as0NI2eIpNvgCMQ,Custom Built Pizza,4.5,NV,196
11746,gtvekVSN4BAEY-EoAoon5w,Henri of Edinburgh,4.0,EDH,7
11747,sOnFGW7XhZ0Vj5sg4L333g,Paradise Bakery & Cafe,4.0,AZ,21
11748,LINlXPAeUagT_UL2lCcH0A,My Fit Foods,4.0,AZ,5
11749,s9D-UVxljO05xWTI33MjnA,KFC,1.0,AZ,4
11750,lh7FwvY_yboBt9206Dacpg,Carl's Jr,3.5,AZ,5
11751,MEKk3J63dU3GBDg9SHuq7A,Lustre Bar,4.0,AZ,87
11752,9nm1KvZJLON6Py6cOzrnvQ,Little Italy Deli,2.0,AZ,3
11753,1AR1oHvHVPihkNWNyQ7wtA,McDonald's,3.0,AZ,7
11754,eZXAQxBXReD78AWWf0_4ZA,Tacos Sonora Grill,5.0,AZ,18
11755,fhJod2UVFSLL3cigU_AlWA,Conti's Bar & Grill,3.0,AZ,3
11756,H2cAZyhfADarH8Y2VCEwVw,Fresh Cup,4.0,NV,132
11757,PXdpNJY8xWUM2FQShsCGeQ,Goldilocks,4.0,NV,4
11758,T1yCCJecXAN7dDwO27_0jw,Jimmy John's,3.5,AZ,22
11759,T93h3F_Mq8bdEWBEujsEcQ,TOGO'S Sandwiches,4.5,AZ,18
11760,YAoutB_R_RaiwI3hKQ_TTg,Christina's Italian Restaurant,2.0,AZ,7
11761,lCh6iBHtgrDvPc_ZUwNRRw,Erickbertos Mexican Resturant,4.0,AZ,13
11762,EkGPPkqPj4_MB-cJLZhw1Q,Viet House,3.5,WI,19
11763,O6-ZPDz_W_NwkCyf3UoPiw,Oasis Raspados,4.0,AZ,6
11764,In93N5Jqu85xAh0qQ2jb1w,Chipotle,3.5,AZ,13
11765,nSFZCaugV5BnkyBLnRXdhA,Sunny's Diner,4.0,AZ,74
11766,96iDG09zqYsmZ-1_dQgmbQ,Patisserie Valerie,2.5,EDH,16
11767,5Isf5xz3rNZk0y79UE6uIw,Devils Den Sports Grill,3.0,AZ,4
11768,XPTBPFBwjvF7rJfUa-wG5g,Angela's Kitchen,4.0,AZ,21
11769,XBDtPxOU3cf4c-sZPb6OLg,Subway,3.5,NV,5
11770,ziHNT33d9w56D0C04b3tnw,Charr An American Burger Bar,3.0,AZ,102
11771,mThyP-DoLN3Y4UK7YM9uFg,China One,3.0,NV,17
11772,DoLjiU_CSHcKFkofAsUg8A,Freddy's Frozen Custard & Steakburgers,4.0,NV,172
11773,f2_kFWULOLvvKaef-au8PQ,Hard Rock Cafe,3.0,EDH,7
11774,-uSHlr8Wk6f8ewVEgsvcWQ,Devil's Diner,4.0,AZ,26
11775,BoYuRrfyC6qQSaJFrgAWWg,Chez Nanou,4.5,WI,13
